id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup,league,year,primary_position,per90_reliable,npxG_per90,goals_per90,xGChain_per90,xA_per90,key_passes_per90,primary_position_hierarchy,primary_position_minutes
7859,Sergio Herrera,17,1530,0,0.0,0,0.0283029004931449,0,1,3,0,GK,Osasuna,0,0.0,2.2422917801886797,2.2139888796955347,la_liga,2022,GK,True,0.0,0.0,0.132,0.002,0.059,GK,GK
7860,Domingos Duarte,31,2659,0,1.5032536387443542,2,1.040526019409299,16,4,9,1,D S,Getafe,0,1.5032536387443542,1.6376284081488848,1.6376284081488848,la_liga,2022,D,True,0.051,0.0,0.055,0.035,0.135,D,D
7905,Fede San Emeterio,33,1881,0,0.2614647727459669,1,0.6822453318163753,6,6,14,0,M S,Cadiz,0,0.2614647727459669,2.506948595866561,2.340578841045499,la_liga,2022,M,True,0.013,0.0,0.12,0.033,0.287,M,M
7916,Pol Lozano,4,7,0,0.0,0,0.0,0,0,1,0,S,Espanyol,0,0.0,0.0301942992955446,0.0301942992955446,la_liga,2022,S,False,0.0,0.0,0.388,0.0,0.0,S,Other
7921,Felipe,3,190,0,0.0786131992936134,0,0.0399608016014099,1,2,0,0,D S,Atletico Madrid,0,0.0786131992936134,0.0573863983154296,0.0573863983154296,la_liga,2022,D,False,0.037,0.0,0.027,0.019,0.947,D,D
8025,Kasper Dolberg,4,187,0,0.0589314997196197,1,0.5356420278549194,2,1,0,0,F S,Sevilla,0,0.0589314997196197,0.5945735275745392,0.0,la_liga,2022,F,False,0.028,0.0,0.286,0.258,0.481,F,F
8029,Lisandro Magallán,14,911,0,0.6866988390684128,0,0.1502538360655307,6,2,0,1,D S,Elche,0,0.6866988390684128,1.7859338382259011,1.6845378438010812,la_liga,2022,D,True,0.068,0.0,0.176,0.015,0.198,D,D
8058,Thierry Correia,27,2032,0,0.2858555009588599,0,1.2046468276530504,6,15,5,0,D M S,Valencia,0,0.2858555009588599,6.855276469141245,6.060521706938744,la_liga,2022,D,True,0.013,0.0,0.304,0.053,0.664,M,D
8091,Ronald Araújo,22,1813,0,2.0079631358385086,2,1.0102086290717125,18,7,5,1,D S,Barcelona,0,2.0079631358385086,13.341330552473664,12.81680859811604,la_liga,2022,D,True,0.1,0.0,0.662,0.05,0.347,D,D
8142,Edgar González,25,1768,0,1.3315103203058245,0,1.0717839896678925,9,2,4,2,D S,Real Betis,0,1.3315103203058245,5.15752468071878,4.70663938485086,la_liga,2022,D,True,0.068,0.0,0.263,0.055,0.102,D,D
8271,Fernando Niño,3,15,0,0.0735213011503219,0,0.0,1,0,0,0,S,Villarreal,0,0.0735213011503219,0.1572899967432022,0.0837685018777847,la_liga,2022,S,False,0.441,0.0,0.944,0.0,0.0,S,Other
8329,Unai Vencedor,10,165,0,0.2496228963136673,0,0.1101027429103851,3,2,2,0,S,Athletic Club,0,0.2496228963136673,1.016166266053915,0.6892892625182867,la_liga,2022,S,False,0.136,0.0,0.554,0.06,1.091,S,Other
8423,Jon Pacheco Dozagarat,17,1177,0,0.1375884776934981,1,0.082074336707592,3,1,2,0,D S,Real Sociedad,0,0.1375884776934981,3.026727038435638,2.9330248031765223,la_liga,2022,D,True,0.011,0.0,0.231,0.006,0.076,D,D
8489,Jorge Cuenca,10,500,0,0.3108825869858265,0,0.3296630084514618,4,1,1,0,D S,Villarreal,0,0.3108825869858265,1.8061439264565704,1.7663337495177984,la_liga,2022,D,True,0.056,0.0,0.325,0.059,0.18,D,D
8649,Houboulang Mendes,14,896,0,0.0314580015838146,1,0.3129900060594082,1,4,2,0,D S,Almeria,0,0.0314580015838146,2.129533041268587,2.02009604126215,la_liga,2022,D,True,0.003,0.0,0.214,0.031,0.402,D,D
8710,Renato Tapia,28,1454,0,0.9937103744596244,0,0.64490064419806,15,9,6,1,D M S,Celta Vigo,0,0.9937103744596244,3.417916755191982,2.7932281214743853,la_liga,2022,D,True,0.062,0.0,0.212,0.04,0.557,M,D
8725,Luis Milla,27,1862,0,0.2161127012223005,3,1.3393888818100097,8,29,4,1,M S,Getafe,0,0.2161127012223005,1.7361189015209677,1.3539285622537136,la_liga,2022,M,True,0.01,0.0,0.084,0.065,1.402,M,M
8727,Jon Morcillo,10,45,0,0.0,1,0.3361909985542297,0,4,0,0,S,Athletic Club,0,0.0,0.5309614948928356,0.2253919970244169,la_liga,2022,S,False,0.0,0.0,1.062,0.672,8.0,S,Other
8728,Oier Zarraga,26,812,0,0.8968567624688148,0,1.0348574705421925,18,12,5,0,M S,Athletic Club,0,0.8968567624688148,3.321724507957697,2.219027554616332,la_liga,2022,M,True,0.099,0.0,0.368,0.115,1.33,M,Other
8730,David Gil,4,360,0,0.0,0,0.0,0,0,0,0,GK,Cadiz,0,0.0,0.0941959992051124,0.0941959992051124,la_liga,2022,GK,False,0.0,0.0,0.024,0.0,0.0,GK,GK
8731,Isaac Carcelén,27,2211,0,0.2268192423507571,1,1.378830287605524,7,16,4,3,D S,Cadiz,0,0.2268192423507571,4.298685694113374,3.4498580414801836,la_liga,2022,D,True,0.009,0.0,0.175,0.056,0.651,D,D
8733,Alfonso Espino,36,3130,0,1.327617589849979,4,4.037390325218439,20,35,7,0,D S,Cadiz,0,1.327617589849979,9.386744786519555,6.738211777061224,la_liga,2022,D,True,0.038,0.0,0.27,0.116,1.006,D,D
8735,Salvi Sánchez,24,446,0,0.9069679733365774,0,0.8224948905408382,9,6,2,0,M S,Rayo Vallecano,0,0.9069679733365774,2.295063406229019,0.7008035071194172,la_liga,2022,M,False,0.183,0.0,0.463,0.166,1.211,M,M
8741,Fali,25,1729,0,0.6874844105914235,0,0.4776021912693977,9,4,6,0,D M S,Cadiz,0,0.6874844105914235,3.129575863480568,3.0090594571083784,la_liga,2022,D,True,0.036,0.0,0.163,0.025,0.208,M,D
8744,Juan Cruz,27,2051,0,0.4671366401016712,0,1.0867908336222172,2,15,7,0,D S,Osasuna,0,0.4671366401016712,5.113312674686313,4.343532644212246,la_liga,2022,D,True,0.02,0.0,0.224,0.048,0.658,D,D
8750,Rodrigo Battaglia,15,689,0,0.0941358022391796,0,0.0705360993742942,2,1,5,0,M S,Mallorca,0,0.0941358022391796,0.91235988214612,0.822328582406044,la_liga,2022,M,True,0.012,0.0,0.119,0.009,0.131,M,M
8753,Fran Delgado,1,8,0,0.0,0,0.0,0,0,0,0,S,Real Betis,0,0.0,0.0,0.0,la_liga,2022,S,False,0.0,0.0,0.0,0.0,0.0,S,Other
8762,Luis Pérez,18,1215,0,0.1030951980501413,1,1.0376136125996709,4,13,2,0,D M S,Real Valladolid,0,0.1030951980501413,3.365831907838583,2.340322279371321,la_liga,2022,D,True,0.008,0.0,0.249,0.077,0.963,M,D
8765,Roberto Navarro,17,303,0,1.17804691568017,0,1.5835009161382914,12,12,2,0,M S,Real Sociedad,0,1.17804691568017,2.815032415091991,0.729510510340333,la_liga,2022,M,False,0.35,0.0,0.836,0.47,3.564,M,Other
8771,Yunus Musah,33,2164,0,2.176886333152652,2,2.0381622835993767,22,16,10,1,M S,Valencia,0,2.176886333152652,7.027413062751293,4.138658317737281,la_liga,2022,M,True,0.091,0.0,0.292,0.085,0.665,M,M
8774,Dani Gómez,8,68,0,0.0,0,0.0352053008973598,0,1,2,0,S,Espanyol,0,0.0,0.0352053008973598,0.0,la_liga,2022,S,False,0.0,0.0,0.047,0.047,1.324,S,Other
8849,Alberto Perea,1,47,0,0.0,0,0.0,0,0,0,0,M,Cadiz,0,0.0,0.0,0.0,la_liga,2022,M,False,0.0,0.0,0.0,0.0,0.0,M,M
8862,Sergio Arribas,2,13,0,0.1331080049276352,0,0.0700315982103347,1,1,0,0,S,Real Madrid,0,0.1331080049276352,0.2543320059776306,0.1212249994277954,la_liga,2022,S,False,0.922,0.0,1.761,0.485,6.923,S,Other
8890,Edgar Badía,36,3240,0,0.0,0,0.0,0,0,2,0,GK,Elche,0,0.0,2.0145446453243494,2.0145446453243494,la_liga,2022,GK,True,0.0,0.0,0.056,0.0,0.0,GK,GK
8894,Raúl Guti,28,1078,0,1.9593092072755096,0,0.0542521979659795,20,2,1,0,M S,Elche,0,1.9593092072755096,2.7505356166511774,0.9695925153791904,la_liga,2022,M,True,0.164,0.0,0.23,0.005,0.167,M,M
8907,Mickaël Malsa,5,51,0,0.0,0,0.0,0,0,0,0,S,Real Valladolid,0,0.0,0.0,0.0,la_liga,2022,S,False,0.0,0.0,0.0,0.0,0.0,S,Other
8923,Ivo Grbic,12,916,0,0.0,0,0.0,0,0,2,0,GK S,Atletico Madrid,0,0.0,1.2085706405341623,1.2085706405341623,la_liga,2022,GK,True,0.0,0.0,0.119,0.0,0.0,GK,GK
8948,Aitor Paredes,16,849,0,0.4708193317055702,0,0.1742695327848196,9,3,3,0,D S,Athletic Club,0,0.4708193317055702,1.9513757824897768,1.9071601666510103,la_liga,2022,D,True,0.05,0.0,0.207,0.018,0.318,D,D
8949,Jeremías Ledesma,34,3060,0,0.0294986590743064,0,0.039946898818016,1,1,2,0,GK,Cadiz,0,0.0294986590743064,1.9202283397316933,1.8802814409136772,la_liga,2022,GK,True,0.001,0.0,0.056,0.001,0.029,GK,GK
9011,Óscar Mingueza,21,1271,0,0.2588023003190756,0,1.294615987688303,5,11,2,0,D S,Celta Vigo,0,0.2588023003190756,2.7442100513726473,2.6076430436223745,la_liga,2022,D,True,0.018,0.0,0.194,0.092,0.779,D,D
9015,Cenk Özkacar,17,1369,0,0.8214246015995741,0,0.2155474536120891,9,4,1,0,D S,Valencia,0,0.8214246015995741,3.228304225951433,3.1301907878369093,la_liga,2022,D,True,0.054,0.0,0.212,0.014,0.263,D,D
9199,John Donald,14,1089,0,0.0999504644423723,0,0.0573993995785713,2,2,3,1,D M S,Elche,0,0.0999504644423723,2.3434935193508863,2.3358558248728514,la_liga,2022,D,True,0.008,0.0,0.194,0.005,0.165,M,M
9217,Jesús Vázquez,10,300,0,0.2446322049945593,0,0.2186304032802581,6,3,1,0,D S,Valencia,0,0.2446322049945593,0.693064097315073,0.4742770045995712,la_liga,2022,D,False,0.073,0.0,0.208,0.066,0.9,D,D
9243,Ilaix Moriba,24,978,0,0.9218983240425588,2,1.366196213290095,21,12,4,2,M S,Valencia,0,0.9218983240425588,5.2699789851903915,4.291049154475331,la_liga,2022,M,True,0.085,0.0,0.485,0.126,1.104,M,M
9267,Momo Mbaye,14,740,0,0.0460092015564441,0,0.5240094363689423,1,2,2,0,D S,Cadiz,0,0.0460092015564441,1.761491410434246,1.648513201624155,la_liga,2022,D,True,0.006,0.0,0.214,0.064,0.243,D,D
9272,Filip Jorgensen,2,180,0,0.0,0,0.0,0,0,0,0,GK,Villarreal,0,0.0,0.0795657876878976,0.0795657876878976,la_liga,2022,GK,False,0.0,0.0,0.04,0.0,0.0,GK,GK
9275,Iván Romero,1,7,0,0.0,0,0.0,0,0,1,0,S,Sevilla,0,0.0,0.0,0.0,la_liga,2022,S,False,0.0,0.0,0.0,0.0,0.0,S,Other
9280,Antonio Blanco,3,162,0,0.0,0,0.0158076006919145,0,1,0,0,M S,Cadiz,0,0.0,0.4169384986162185,0.4169384986162185,la_liga,2022,M,False,0.0,0.0,0.232,0.009,0.556,M,M
9305,Augusto Solari,12,254,0,0.5157744064927101,1,0.1774107795208692,2,4,0,0,M S,Celta Vigo,0,0.5157744064927101,1.1959811747074127,0.5027957931160927,la_liga,2022,M,False,0.183,0.0,0.424,0.063,1.417,M,M
9340,Helibelton Palacios,24,1939,0,0.2758815065026283,0,1.0914080180227757,4,7,6,0,D S,Elche,0,0.2758815065026283,3.584040131419897,2.688274197280407,la_liga,2022,D,True,0.013,0.0,0.166,0.051,0.325,D,D
9465,Beñat Turrientes,6,95,0,0.0,0,0.1034769974648952,0,2,0,0,M S,Real Sociedad,0,0.0,0.2048501949757337,0.1825783941894769,la_liga,2022,M,False,0.0,0.0,0.194,0.098,1.895,M,M
9466,Jon Ander Olasagasti,3,58,0,0.0300220996141433,0,0.0,2,0,0,0,S,Real Sociedad,0,0.0300220996141433,0.2413191944360733,0.2112970948219299,la_liga,2022,S,False,0.047,0.0,0.374,0.0,0.0,S,Other
9519,Carlos Domínguez,3,106,0,0.0208419486880302,0,0.0,1,0,0,0,D S,Celta Vigo,0,0.0208419486880302,0.0476488322019577,0.0476488322019577,la_liga,2022,D,False,0.018,0.0,0.04,0.0,0.0,D,D
9520,Hugo Sotelo,1,15,0,0.0658776983618736,0,0.0,1,0,0,0,S,Celta Vigo,0,0.0658776983618736,0.0658776983618736,0.0658776983618736,la_liga,2022,S,False,0.395,0.0,0.395,0.0,0.0,S,Other
9533,Mamady Diarra,2,68,0,0.1881320029497146,0,0.0,3,0,0,0,M S,Cadiz,0,0.1881320029497146,0.1881320029497146,0.0643486976623535,la_liga,2022,M,False,0.249,0.0,0.249,0.0,0.0,M,M
9693,Giorgi Mamardashvili,38,3420,0,0.0,0,0.0,0,0,3,0,GK,Valencia,0,0.0,3.620587596669793,3.620587596669793,la_liga,2022,GK,True,0.0,0.0,0.095,0.0,0.0,GK,GK
9755,Inigo Ruiz de Galarreta,30,2466,0,0.2418800955638289,1,1.5140083599835634,10,18,12,0,M S,Mallorca,0,0.2418800955638289,6.167393011972308,5.01645334623754,la_liga,2022,M,True,0.009,0.0,0.225,0.055,0.657,M,M
9756,Dominik Greif,1,90,0,0.0,0,0.0,0,0,0,0,GK,Mallorca,0,0.0,0.0,0.0,la_liga,2022,GK,False,0.0,0.0,0.0,0.0,0.0,GK,GK
9757,Franco Russo,3,148,0,0.0,0,0.0,0,0,0,0,D S,Mallorca,0,0.0,0.0481108017265796,0.0481108017265796,la_liga,2022,D,False,0.0,0.0,0.029,0.0,0.0,D,D
9761,Tomás Alarcón,4,221,0,0.0212927497923374,0,0.0577722005546093,2,2,0,1,M S,Cadiz,0,0.0212927497923374,0.1435055993497371,0.0943586975336074,la_liga,2022,M,False,0.009,0.0,0.058,0.024,0.814,M,M
9771,Óscar Gil,33,2596,0,0.55987917073071,1,2.3305113604292274,12,15,14,0,D S,Espanyol,0,0.55987917073071,6.243549175560474,3.839910172857344,la_liga,2022,D,True,0.019,0.0,0.216,0.081,0.52,D,D
9773,Joan García,1,90,0,0.0,0,0.0,0,0,0,0,GK,Espanyol,0,0.0,0.0,0.0,la_liga,2022,GK,False,0.0,0.0,0.0,0.0,0.0,GK,GK
9794,Franco Cervi,36,1905,0,1.849408872425556,4,2.2884888630360365,23,27,2,1,D F M S,Celta Vigo,0,1.849408872425556,6.877987921237946,3.521431600674987,la_liga,2022,D,True,0.087,0.0,0.325,0.108,1.276,F,M
9808,Pedro Ortiz,1,1,0,0.0,0,0.0,0,0,0,0,S,Sevilla,0,0.0,0.0,0.0,la_liga,2022,S,False,0.0,0.0,0.0,0.0,0.0,S,Other
9811,Óscar Valentín,34,2569,0,0.3034171825274825,0,0.7375471564009786,12,19,11,0,M S,Rayo Vallecano,0,0.3034171825274825,5.178929050453007,4.546009203419089,la_liga,2022,M,True,0.011,0.0,0.181,0.026,0.666,M,D
9813,Randy Nteka,24,837,0,1.917810644954443,0,0.7097753500565886,18,7,1,1,F M S,"Elche,Rayo Vallecano",0,1.917810644954443,3.6993935788050294,1.3206904083490372,la_liga,2022,F,True,0.206,0.0,0.398,0.076,0.753,F,F
9814,Andrés Martín,9,200,0,0.5261754915118217,0,0.5448010116815567,4,2,1,0,M S,Rayo Vallecano,0,0.5261754915118217,1.0129631031304598,0.4689738098531961,la_liga,2022,M,False,0.237,0.0,0.456,0.245,0.9,M,M
9817,Esteban Saveljich,1,1,0,0.0,0,0.0,0,0,0,0,S,Rayo Vallecano,0,0.0,0.0,0.0,la_liga,2022,S,False,0.0,0.0,0.0,0.0,0.0,S,Other
9820,Mario Hernández,3,103,0,0.0634656026959419,0,0.0,2,0,1,0,D S,Rayo Vallecano,0,0.0634656026959419,0.2980041056871414,0.2345385029911995,la_liga,2022,D,False,0.055,0.0,0.26,0.0,0.0,D,D
9824,Julen Agirrezabala,8,672,0,0.0,0,0.0,0,0,0,0,GK S,Athletic Club,0,0.0,0.4417726173996925,0.4417726173996925,la_liga,2022,GK,True,0.0,0.0,0.059,0.0,0.0,GK,GK
9838,Josep Gayá,2,53,0,0.0,0,0.0,0,0,0,0,D S,Mallorca,0,0.0,0.0,0.0,la_liga,2022,D,False,0.0,0.0,0.0,0.0,0.0,D,D
9839,Leo Román,1,90,0,0.0,0,0.0,0,0,0,0,GK,Mallorca,0,0.0,0.391853928565979,0.391853928565979,la_liga,2022,GK,False,0.0,0.0,0.392,0.0,0.0,GK,GK
9897,Gonzalo Montiel,28,1512,0,1.0975315943360329,3,2.5639804285019636,8,20,8,1,D S,Sevilla,0,1.0975315943360329,6.726858721114695,4.848179659806192,la_liga,2022,D,True,0.065,0.0,0.4,0.153,1.19,D,D
9898,Fernando Medrano,1,11,0,0.0,0,0.0,0,0,0,0,S,Celta Vigo,0,0.0,0.0,0.0,la_liga,2022,S,False,0.0,0.0,0.0,0.0,0.0,S,Other
9922,Jon Karrikaburu,6,72,0,0.2701809052377939,0,0.5026959776878357,5,1,1,0,S,Real Sociedad,0,0.2701809052377939,0.7728761928156018,0.0,la_liga,2022,S,False,0.338,0.0,0.966,0.628,1.25,S,Other
9937,Santiago Arzamendia,12,462,0,0.1278059016913175,0,0.5513568818569183,4,6,0,0,D M S,Cadiz,0,0.1278059016913175,1.2813318446278572,0.6956312656402588,la_liga,2022,D,True,0.025,0.0,0.25,0.107,1.169,M,D
9970,Antonio Sánchez,32,1047,0,0.8617023853585124,0,1.702910665422678,12,6,5,0,D M S,Mallorca,0,0.8617023853585124,3.808979894965887,1.7642582394182682,la_liga,2022,D,True,0.074,0.0,0.327,0.146,0.516,M,M
10024,Cristhian Mosquera,3,135,0,0.1214791983366012,0,0.0,2,0,0,0,D S,Valencia,0,0.1214791983366012,0.4374907091259956,0.4374907091259956,la_liga,2022,D,False,0.081,0.0,0.292,0.0,0.0,D,D
10038,Raúl Parra,6,310,0,0.0,0,0.0252426993101835,0,1,1,0,D S,Cadiz,0,0.0,0.1581415012478828,0.1581415012478828,la_liga,2022,D,False,0.0,0.0,0.046,0.007,0.29,D,D
10067,Rubén Sánchez,18,881,0,0.3693666309118271,2,1.750970916822553,9,7,1,0,D F M S,Espanyol,0,0.3693666309118271,3.197187576442957,2.1110088294371963,la_liga,2022,D,True,0.038,0.0,0.327,0.179,0.715,F,D
10101,Carlos Martín,4,20,0,0.0604281090199947,0,0.0,1,0,1,0,S,Atletico Madrid,0,0.0604281090199947,0.0941899009048938,0.0337617918848991,la_liga,2022,S,False,0.272,0.0,0.424,0.0,0.0,S,Other
10128,Javi Llabrés,1,13,0,0.0,0,0.0,0,0,0,0,S,Mallorca,0,0.0,0.0,0.0,la_liga,2022,S,False,0.0,0.0,0.0,0.0,0.0,S,Other
10156,Ángel Algobia,26,1120,0,0.2677507055923342,0,0.4198981858789921,7,5,3,0,M S,Getafe,0,0.2677507055923342,2.484981655143202,1.8904126640409231,la_liga,2022,M,True,0.022,0.0,0.2,0.034,0.402,M,M
10159,Roger Martínez,1,3,0,0.0193418990820646,0,0.0,1,0,0,0,S,Espanyol,0,0.0193418990820646,0.0193418990820646,0.0,la_liga,2022,S,False,0.58,0.0,0.58,0.0,0.0,S,Other
10273,Iker Benito,4,173,0,0.0,0,0.6210558190941811,0,3,0,0,M S,Osasuna,0,0.0,0.7455683052539825,0.2665827628225088,la_liga,2022,M,False,0.0,0.0,0.388,0.323,1.561,M,M
10371,Giovanni González,15,911,0,0.1834641993045807,2,1.0279082879424095,4,5,4,0,D S,Mallorca,0,0.1834641993045807,2.266986738424748,1.137356239836663,la_liga,2022,D,True,0.018,0.0,0.224,0.102,0.494,D,D
10430,Antonio Gomis,1,4,0,0.0,0,0.0,0,0,0,0,S,Atletico Madrid,0,0.0,0.0,0.0,la_liga,2022,S,False,0.0,0.0,0.0,0.0,0.0,S,Other
10435,Ander Martín,3,36,0,0.0,0,0.1256430000066757,0,2,0,0,S,Real Sociedad,0,0.0,0.1256430000066757,0.0,la_liga,2022,S,False,0.0,0.0,0.314,0.314,5.0,S,Other
10494,Pablo Barrios Rivas,21,698,0,0.6069962363690138,1,0.7881265692412853,12,4,4,0,M S,Atletico Madrid,0,0.6069962363690138,3.8548511005938058,2.729511460289359,la_liga,2022,M,True,0.078,0.0,0.497,0.102,0.516,M,M
10857,Pablo Ibáñez,25,1041,0,1.5375257385894656,1,1.021996152587235,20,11,1,0,M S,Osasuna,0,1.5375257385894656,3.4814243456348777,1.3788773901760578,la_liga,2022,M,True,0.133,0.0,0.301,0.088,0.951,M,M
10858,Jorge Herrando,1,26,0,0.0,0,0.0,0,0,0,1,D,Osasuna,0,0.0,0.0,0.0,la_liga,2022,D,False,0.0,0.0,0.0,0.0,0.0,D,D
10869,Agustín Marchesín,19,1710,0,0.0,0,0.0,0,0,2,0,GK,Celta Vigo,0,0.0,1.0831859931349754,1.0831859931349754,la_liga,2022,GK,True,0.0,0.0,0.057,0.0,0.0,GK,GK
10870,Williot Swedberg,4,50,0,0.0,0,0.0,0,0,1,0,S,Celta Vigo,0,0.0,0.0959212034940719,0.0959212034940719,la_liga,2022,S,False,0.0,0.0,0.173,0.0,0.0,S,Other
10873,Nabili Zoubdi Touaizi,1,1,0,0.0,0,0.0,0,0,0,0,S,Espanyol,0,0.0,0.0,0.0,la_liga,2022,S,False,0.0,0.0,0.0,0.0,0.0,S,Other
10875,Omar El Hilali,5,84,0,0.0,0,0.0120094995945692,0,1,1,0,D S,Espanyol,0,0.0,0.0351307988166809,0.0231212992221117,la_liga,2022,D,False,0.0,0.0,0.038,0.013,1.071,D,D
10876,Simo,7,121,0,0.0,0,0.0,0,0,0,0,S,Espanyol,0,0.0,0.1399689018726349,0.1399689018726349,la_liga,2022,S,False,0.0,0.0,0.104,0.0,0.0,S,Other
10885,Sekou Gassama,1,32,0,0.4819799959659576,0,0.0290028005838394,2,1,0,0,S,Real Valladolid,0,0.4819799959659576,0.5363950133323669,0.0254120007157325,la_liga,2022,S,False,1.356,0.0,1.509,0.082,2.812,S,Other
10886,Iván Fresneda,22,1775,0,0.6071393769234419,0,1.6574616050347686,4,18,3,0,D M S,Real Valladolid,0,0.6071393769234419,4.747061561793089,3.0231686271727085,la_liga,2022,D,True,0.031,0.0,0.241,0.084,0.913,M,D
10887,Álvaro Aceves,1,8,0,0.0,0,0.0,0,0,0,0,S,Real Valladolid,0,0.0,0.0,0.0,la_liga,2022,S,False,0.0,0.0,0.0,0.0,0.0,S,Other
10888,David Torres,7,385,0,0.5087717771530151,0,0.0292575005441904,1,1,1,0,D S,Real Valladolid,0,0.5087717771530151,0.414928488433361,0.3856708873063326,la_liga,2022,D,False,0.119,0.0,0.097,0.007,0.234,D,Other
10889,Roberto Arroyo,1,10,0,0.0,0,0.0,0,0,0,0,S,Real Valladolid,0,0.0,0.0,0.0,la_liga,2022,S,False,0.0,0.0,0.0,0.0,0.0,S,Other
10915,Diego Méndez,1,1,0,0.0,0,0.0,0,0,0,0,S,Rayo Vallecano,0,0.0,0.0,0.0,la_liga,2022,S,False,0.0,0.0,0.0,0.0,0.0,S,Other
10916,Pablo Muñoz,2,10,0,0.0,0,0.0,0,0,0,0,S,Rayo Vallecano,0,0.0,0.0,0.0,la_liga,2022,S,False,0.0,0.0,0.0,0.0,0.0,S,Other
10928,Awer Mabil,5,155,0,0.3261425979435444,0,0.0138758001849055,3,1,0,0,M S,Cadiz,0,0.3261425979435444,0.4220721013844013,0.3681685030460357,la_liga,2022,M,False,0.189,0.0,0.245,0.008,0.581,M,Other
10944,Fran Pérez,7,118,0,0.0173138994723558,0,0.0,1,0,2,0,S,Valencia,0,0.0173138994723558,0.1652391981333494,0.1479252986609935,la_liga,2022,S,False,0.013,0.0,0.126,0.0,0.0,S,Other
10945,Santiago Bueno,34,3017,0,0.7807213803753257,1,0.9726467910222708,13,9,5,1,D,Girona,0,0.7807213803753257,7.057017557322979,6.9838946629315615,la_liga,2022,D,True,0.023,0.0,0.211,0.029,0.268,D,D
10950,Oscar Ureña,3,95,0,0.0666756033897399,0,0.0,1,0,0,0,M S,Girona,0,0.0666756033897399,0.0666756033897399,0.0,la_liga,2022,M,False,0.063,0.0,0.063,0.0,0.0,M,M
10952,Joel Roca,5,72,0,0.1633321922272443,0,0.038035400211811,4,1,1,0,S,Girona,0,0.1633321922272443,0.7854502778500319,0.6073466539382935,la_liga,2022,S,False,0.204,0.0,0.982,0.048,1.25,S,Other
10954,Ricard Artero,7,116,0,0.833743691444397,0,0.0,4,0,0,0,S,Girona,0,0.833743691444397,0.8732353150844574,0.0779717713594436,la_liga,2022,S,False,0.647,0.0,0.678,0.0,0.0,S,Other
10969,Fernando Martínez,37,3289,0,0.0,0,0.0,0,0,3,0,GK,Almeria,0,0.0,3.590829753316939,3.590829753316939,la_liga,2022,GK,True,0.0,0.0,0.098,0.0,0.0,GK,GK
10970,Kaiky,13,583,0,0.0841713026165962,0,0.0,1,0,5,0,D S,Almeria,0,0.0841713026165962,1.165939375758171,1.165939375758171,la_liga,2022,D,True,0.013,0.0,0.18,0.0,0.0,D,D
10976,Dyego Sousa,20,476,0,0.9425421776250004,1,0.9455130640417336,13,10,1,0,F S,Almeria,0,0.9425421776250004,1.875226754695177,0.6038508117198944,la_liga,2022,F,True,0.178,0.0,0.355,0.179,1.891,F,Other
10981,Malcom Adu,8,68,0,0.0363125363364815,0,0.1316871326416731,2,3,0,0,S,Athletic Club,0,0.0363125363364815,0.2920263092964887,0.1699718162417411,la_liga,2022,S,False,0.048,0.0,0.387,0.174,3.971,S,Other
10983,Braian Cufré,5,215,0,0.0992036014795303,0,0.0471406988799572,3,1,0,0,D S,Mallorca,0,0.0992036014795303,0.1658258959650993,0.0666222982108593,la_liga,2022,D,False,0.042,0.0,0.069,0.02,0.419,D,D
10987,Fabrizio Angileri,15,578,0,0.0761368982493877,0,0.0,3,0,2,1,D S,Getafe,0,0.0761368982493877,0.2932116957381367,0.2427912959828972,la_liga,2022,D,True,0.012,0.0,0.046,0.0,0.0,D,D
10988,Moi Parra,1,7,0,0.0,0,0.0,0,0,0,0,S,Getafe,0,0.0,0.0,0.0,la_liga,2022,S,False,0.0,0.0,0.0,0.0,0.0,S,Other
10990,Álex Revuelta,1,1,0,0.0,0,0.0,0,0,0,0,S,Getafe,0,0.0,0.0,0.0,la_liga,2022,S,False,0.0,0.0,0.0,0.0,0.0,S,Other
10998,Alejandro Alfaro,1,11,0,0.0,0,0.0,0,0,0,0,S,Elche,0,0.0,0.0,0.0,la_liga,2022,S,False,0.0,0.0,0.0,0.0,0.0,S,Other
10999,Marcão,5,371,0,0.0,0,0.0,0,0,2,0,D S,Sevilla,0,0.0,0.471064799465239,0.471064799465239,la_liga,2022,D,False,0.0,0.0,0.114,0.0,0.0,D,D
11025,Pablo Torre,8,126,0,0.0171930287033319,0,0.4542882218956947,1,4,0,0,F S,Barcelona,0,0.0171930287033319,0.955424338579178,0.909465592354536,la_liga,2022,F,False,0.012,0.0,0.682,0.324,2.857,F,F
11042,Marko Milovanovic,2,13,0,0.0545378997921943,0,0.0,1,0,1,0,S,Almeria,0,0.0545378997921943,0.0,0.0,la_liga,2022,S,False,0.378,0.0,0.0,0.0,0.0,S,Other
11087,Pep Chavarría,15,336,0,0.0497179329395294,2,0.6880708504468203,1,10,1,0,M S,Rayo Vallecano,0,0.0497179329395294,1.7592814983800054,1.0385352252051234,la_liga,2022,M,False,0.013,0.0,0.471,0.184,2.679,M,Other
